yob,iso3,sex,lambda,skew,shape
1982,TGO,male,0.05195098621364713,1.0478897614504963,9.302525812676757
1983,TGO,male,0.05200100558953252,1.0478897614504963,9.302525812676757
1984,TGO,male,0.05221402534760396,1.0478897614504963,9.302525812676757
1985,TGO,male,0.05229714018655614,1.0478897614504963,9.302525812676757
1986,TGO,male,0.05230303475716509,1.0478897614504963,9.302525812676757
1987,TGO,male,0.05223307956362647,1.0478897614504963,9.302525812676757
1988,TGO,male,0.05224033779395057,1.0478897614504963,9.302525812676757
1989,TGO,male,0.05248552307771992,1.0478897614504963,9.302525812676757
1990,TGO,male,0.05243690835931239,1.0478897614504963,9.302525812676757
1991,TGO,male,0.05238983836727418,1.0478897614504963,9.302525812676757
1992,TGO,male,0.052615611567416946,1.0478897614504963,9.302525812676757
1993,TGO,male,0.05268870474885308,1.0478897614504963,9.302525812676757
1994,TGO,male,0.05291821434685193,1.0478897614504963,9.302525812676757
1995,TGO,male,0.053148583220816926,1.0478897614504963,9.302525812676757
1996,TGO,male,0.05322888411616729,1.0478897614504963,9.302525812676757
1997,TGO,male,0.053478975221902814,1.0478897614504963,9.302525812676757
1998,TGO,male,0.05377401984258731,1.0478897614504963,9.302525812676757
1999,TGO,male,0.053879817423523685,1.0478897614504963,9.302525812676757
2000,TGO,male,0.05384417081139441,1.0478897614504963,9.302525812676757
2001,TGO,male,0.05383630025567508,1.0478897614504963,9.302525812676757
2002,TGO,male,0.053873325444437306,1.0478897614504963,9.302525812676757
2003,TGO,male,0.05399121315260405,1.0478897614504963,9.302525812676757
2004,TGO,male,0.054170906618639936,1.0478897614504963,9.302525812676757
2005,TGO,male,0.054307840664736595,1.0478897614504963,9.302525812676757
1950,TGO,female,0.056235049302610585,1.1148755189657047,10.776775522667322
1951,TGO,female,0.05625723509302358,1.1148755189657047,10.776775522667322
1952,TGO,female,0.05615832946725617,1.1148755189657047,10.776775522667322
1953,TGO,female,0.0561684794241364,1.1148755189657047,10.776775522667322
1954,TGO,female,0.05604353912377523,1.1148755189657047,10.776775522667322
1955,TGO,female,0.056144445221534785,1.1148755189657047,10.776775522667322
1956,TGO,female,0.05599093636394732,1.1148755189657047,10.776775522667322
1957,TGO,female,0.05620637389836485,1.1148755189657047,10.776775522667322
1958,TGO,female,0.05604777808769207,1.1148755189657047,10.776775522667322
1959,TGO,female,0.055999357018739794,1.1148755189657047,10.776775522667322
1960,TGO,female,0.055876835443819856,1.1148755189657047,10.776775522667322
1961,TGO,female,0.05594253028530406,1.1148755189657047,10.776775522667322
1962,TGO,female,0.05598587740815454,1.1148755189657047,10.776775522667322
1963,TGO,female,0.05602782810719678,1.1148755189657047,10.776775522667322
1964,TGO,female,0.05605748812867223,1.1148755189657047,10.776775522667322
1965,TGO,female,0.05603401334857615,1.1148755189657047,10.776775522667322
1966,TGO,female,0.056233055347072236,1.1148755189657047,10.776775522667322
1967,TGO,female,0.056257839351691354,1.1148755189657047,10.776775522667322
1968,TGO,female,0.05632155526631151,1.1148755189657047,10.776775522667322
1969,TGO,female,0.05635555133992795,1.1148755189657047,10.776775522667322
1970,TGO,female,0.0564670025801956,1.1148755189657047,10.776775522667322
1971,TGO,female,0.05653500497849438,1.1148755189657047,10.776775522667322
1972,TGO,female,0.05663679957615739,1.1148755189657047,10.776775522667322
1973,TGO,female,0.05667661284358139,1.1148755189657047,10.776775522667322
1974,TGO,female,0.05674288206830316,1.1148755189657047,10.776775522667322
1975,TGO,female,0.056789392376451316,1.1148755189657047,10.776775522667322
1976,TGO,female,0.056662438340266144,1.1148755189657047,10.776775522667322
1977,TGO,female,0.05668529151086289,1.1148755189657047,10.776775522667322
1978,TGO,female,0.05680223077142094,1.1148755189657047,10.776775522667322
1979,TGO,female,0.05672598762085375,1.1148755189657047,10.776775522667322
1980,TGO,female,0.05686145696741596,1.1148755189657047,10.776775522667322
1981,TGO,female,0.05674732742730666,1.1148755189657047,10.776775522667322
1982,TGO,female,0.05682866121864597,1.1148755189657047,10.776775522667322
1983,TGO,female,0.05688978602858608,1.1148755189657047,10.776775522667322
1984,TGO,female,0.056873252049450665,1.1148755189657047,10.776775522667322
1985,TGO,female,0.056953844064780365,1.1148755189657047,10.776775522667322
1986,TGO,female,0.05683741400372265,1.1148755189657047,10.776775522667322
1987,TGO,female,0.05674911237925813,1.1148755189657047,10.776775522667322
1988,TGO,female,0.0569526081640813,1.1148755189657047,10.776775522667322
1989,TGO,female,0.05682727086739963,1.1148755189657047,10.776775522667322
1990,TGO,female,0.057071082796890577,1.1148755189657047,10.776775522667322
1991,TGO,female,0.057035528737774885,1.1148755189657047,10.776775522667322
1992,TGO,female,0.05724349696329013,1.1148755189657047,10.776775522667322
1993,TGO,female,0.057277119386407144,1.1148755189657047,10.776775522667322
1994,TGO,female,0.05733259676243211,1.1148755189657047,10.776775522667322
1995,TGO,female,0.05746517417254875,1.1148755189657047,10.776775522667322
1996,TGO,female,0.05744847987973894,1.1148755189657047,10.776775522667322
1997,TGO,female,0.057446890559996966,1.1148755189657047,10.776775522667322
1998,TGO,female,0.05741976993530786,1.1148755189657047,10.776775522667322
1999,TGO,female,0.05745807348858298,1.1148755189657047,10.776775522667322
2000,TGO,female,0.057262330459625754,1.1148755189657047,10.776775522667322
2001,TGO,female,0.0570954578847372,1.1148755189657047,10.776775522667322
2002,TGO,female,0.05693629391747368,1.1148755189657047,10.776775522667322
2003,TGO,female,0.05676909927936352,1.1148755189657047,10.776775522667322
2004,TGO,female,0.05673280524216318,1.1148755189657047,10.776775522667322
2005,TGO,female,0.0567350910767903,1.1148755189657047,10.776775522667322
