"","iso3","survey_id","indicator","area_id","area_name","area_sort_order","year","age_group","estimate_smoothed"
"779","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y015_019",0.0253904611272209
"780","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y015_019",0.310138683017958
"781","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y020_024",0.233576588572953
"782","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y020_024",0.140934586583469
"783","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y020_024",0.625488824843578
"784","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y025_029",0.153384930336619
"785","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y025_029",0.292227049660831
"786","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y025_029",0.55438802000255
"787","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y030_034",0.146722998287438
"788","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y030_034",0.390858420771717
"789","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y030_034",0.462418580940845
"790","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y035_039",0.145275137988182
"791","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y035_039",0.48480118590226
"792","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y035_039",0.369923676109558
"793","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y040_044",0.183106967417133
"794","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y040_044",0.538528450401186
"795","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y040_044",0.27836458218168
"796","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y045_049",0.258936357507565
"797","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y045_049",0.517143547346053
"798","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC32","Ehlanzeni DM",48,"2012","Y045_049",0.223920095146382
"799","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC33","Mopani DM",49,"2012","Y015_019",0.635095254132946
"800","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC33","Mopani DM",49,"2012","Y015_019",0.0329598863004225
"801","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC33","Mopani DM",49,"2012","Y015_019",0.331944859566632
"802","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC33","Mopani DM",49,"2012","Y020_024",0.20817125117382
"803","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC33","Mopani DM",49,"2012","Y020_024",0.169970043983826
"804","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC33","Mopani DM",49,"2012","Y020_024",0.621858704842354
"805","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC33","Mopani DM",49,"2012","Y025_029",0.13144155523788
"806","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC33","Mopani DM",49,"2012","Y025_029",0.338523197010648
"807","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC33","Mopani DM",49,"2012","Y025_029",0.530035247751472
"808","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC33","Mopani DM",49,"2012","Y030_034",0.123251013718276
"809","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC33","Mopani DM",49,"2012","Y030_034",0.44342001870989
"810","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC33","Mopani DM",49,"2012","Y030_034",0.433328967571834
"811","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC33","Mopani DM",49,"2012","Y035_039",0.119834641386655
"812","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC33","Mopani DM",49,"2012","Y035_039",0.539717713364317
"813","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC33","Mopani DM",49,"2012","Y035_039",0.340447645249028
"814","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC33","Mopani DM",49,"2012","Y040_044",0.150008583165374
"815","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC33","Mopani DM",49,"2012","Y040_044",0.595455275956097
"816","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC33","Mopani DM",49,"2012","Y040_044",0.254536140878529
"817","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC33","Mopani DM",49,"2012","Y045_049",0.214468020644081
"818","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC33","Mopani DM",49,"2012","Y045_049",0.578362249863636
"819","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC33","Mopani DM",49,"2012","Y045_049",0.207169729492283
"820","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC34","Vhembe DM",50,"2012","Y015_019",0.694948651440125
"821","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC34","Vhembe DM",50,"2012","Y015_019",0.0315178533349896
"822","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC34","Vhembe DM",50,"2012","Y015_019",0.273533495224885
"823","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC34","Vhembe DM",50,"2012","Y020_024",0.2526015820758
"824","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC34","Vhembe DM",50,"2012","Y020_024",0.180135422002853
"825","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC34","Vhembe DM",50,"2012","Y020_024",0.567262995921346
"826","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC34","Vhembe DM",50,"2012","Y025_029",0.159259144081131
"827","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC34","Vhembe DM",50,"2012","Y025_029",0.358006326227191
"828","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC34","Vhembe DM",50,"2012","Y025_029",0.482734529691678
"829","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC34","Vhembe DM",50,"2012","Y030_034",0.147388262075947
"830","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC34","Vhembe DM",50,"2012","Y030_034",0.462878435943277
"831","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC34","Vhembe DM",50,"2012","Y030_034",0.389733301980775
"832","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC34","Vhembe DM",50,"2012","Y035_039",0.141493054107506
"833","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC34","Vhembe DM",50,"2012","Y035_039",0.556122624267898
"834","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC34","Vhembe DM",50,"2012","Y035_039",0.302384321624596
"835","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC34","Vhembe DM",50,"2012","Y040_044",0.174179175013479
"836","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC34","Vhembe DM",50,"2012","Y040_044",0.60338608934755
"837","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC34","Vhembe DM",50,"2012","Y040_044",0.222434735638971
"838","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC34","Vhembe DM",50,"2012","Y045_049",0.244987073322904
"839","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC34","Vhembe DM",50,"2012","Y045_049",0.576852362816781
"840","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC34","Vhembe DM",50,"2012","Y045_049",0.178160563860315
"841","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC35","Capricorn DM",51,"2012","Y015_019",0.623359909803636
"842","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC35","Capricorn DM",51,"2012","Y015_019",0.0220300551902434
"843","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC35","Capricorn DM",51,"2012","Y015_019",0.35461003500612
"844","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC35","Capricorn DM",51,"2012","Y020_024",0.207932773502209
"845","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC35","Capricorn DM",51,"2012","Y020_024",0.115775434751133
"846","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC35","Capricorn DM",51,"2012","Y020_024",0.676291791746657
"847","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC35","Capricorn DM",51,"2012","Y025_029",0.139948123976595
"848","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC35","Capricorn DM",51,"2012","Y025_029",0.245751850545695
"849","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC35","Capricorn DM",51,"2012","Y025_029",0.61430002547771
"850","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC35","Capricorn DM",51,"2012","Y030_034",0.137314422935033
"851","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC35","Capricorn DM",51,"2012","Y030_034",0.33694762295374
"852","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC35","Capricorn DM",51,"2012","Y030_034",0.525737954111226
"853","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC35","Capricorn DM",51,"2012","Y035_039",0.139553787568023
"854","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC35","Capricorn DM",51,"2012","Y035_039",0.428632395311832
"855","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC35","Capricorn DM",51,"2012","Y035_039",0.431813817120144
"856","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC35","Capricorn DM",51,"2012","Y040_044",0.180012893945915
"857","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC35","Capricorn DM",51,"2012","Y040_044",0.487233947740656
"858","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC35","Capricorn DM",51,"2012","Y040_044",0.332753158313429
"859","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC35","Capricorn DM",51,"2012","Y045_049",0.256978656752131
"860","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC35","Capricorn DM",51,"2012","Y045_049",0.472588378364481
"861","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC35","Capricorn DM",51,"2012","Y045_049",0.270432964883388
"862","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC36","Waterberg DM",52,"2012","Y015_019",0.712368738287928
"863","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC36","Waterberg DM",52,"2012","Y015_019",0.0269266799168162
"864","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC36","Waterberg DM",52,"2012","Y015_019",0.260704581795256
"865","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC36","Waterberg DM",52,"2012","Y020_024",0.271647489279447
"866","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC36","Waterberg DM",52,"2012","Y020_024",0.161414158404588
"867","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC36","Waterberg DM",52,"2012","Y020_024",0.566938352315965
"868","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC36","Waterberg DM",52,"2012","Y025_029",0.175846221677114
"869","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC36","Waterberg DM",52,"2012","Y025_029",0.329092659509508
"870","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC36","Waterberg DM",52,"2012","Y025_029",0.495061118813378
"871","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC36","Waterberg DM",52,"2012","Y030_034",0.164753012801559
"872","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC36","Waterberg DM",52,"2012","Y030_034",0.430656171077768
"873","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC36","Waterberg DM",52,"2012","Y030_034",0.404590816120673
"874","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC36","Waterberg DM",52,"2012","Y035_039",0.159795859600646
"875","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC36","Waterberg DM",52,"2012","Y035_039",0.522904235354401
"876","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC36","Waterberg DM",52,"2012","Y035_039",0.317299905044953
"877","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC36","Waterberg DM",52,"2012","Y040_044",0.197252984014971
"878","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC36","Waterberg DM",52,"2012","Y040_044",0.568734239574457
"879","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC36","Waterberg DM",52,"2012","Y040_044",0.234012776410571
"880","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC36","Waterberg DM",52,"2012","Y045_049",0.275016068177891
"881","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC36","Waterberg DM",52,"2012","Y045_049",0.539121767695992
"882","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC36","Waterberg DM",52,"2012","Y045_049",0.185862164126117
"883","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y015_019",0.649267591661474
"884","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y015_019",0.018823168520195
"885","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y015_019",0.331909239818331
"886","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y020_024",0.228192139689548
"887","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y020_024",0.104261244073743
"888","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y020_024",0.667546616236709
"889","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y025_029",0.156472759156356
"890","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y025_029",0.225619455563213
"891","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y025_029",0.617907785280431
"892","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y030_034",0.154855099493742
"893","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y030_034",0.311971310273834
"894","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y030_034",0.533173590232424
"895","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y035_039",0.158607223265665
"896","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y035_039",0.400063524894766
"897","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y035_039",0.441329251839568
"898","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y040_044",0.204727146620764
"899","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y040_044",0.455012941485641
"900","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y040_044",0.340259911893595
"901","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y045_049",0.289290370742083
"902","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y045_049",0.436943391280297
"903","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC47","Sekhukhune DM",53,"2012","Y045_049",0.27376623797762
"904","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y015_019",0.647666608767321
"905","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y015_019",0.0243445495682003
"906","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y015_019",0.327988841664479
"907","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y020_024",0.222383165123215
"908","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y020_024",0.132002848303978
"909","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y020_024",0.645613986572807
"910","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y025_029",0.147209376341275
"911","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y025_029",0.275884853606527
"912","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y025_029",0.576905770052198
"913","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y030_034",0.142117524950633
"914","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y030_034",0.372303222008362
"915","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y030_034",0.485579253041005
"916","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y035_039",0.142019135420865
"917","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y035_039",0.465957073626671
"918","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y035_039",0.392023790952464
"919","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y040_044",0.180494442062341
"920","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y040_044",0.521976691210177
"921","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y040_044",0.297528866727482
"922","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y045_049",0.256292562353439
"923","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y045_049",0.503329899489763
"924","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC37","Bojanala Platinum DM",54,"2012","Y045_049",0.240377538156797
"925","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y015_019",0.6288058222119
"926","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y015_019",0.0186926654148175
"927","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y015_019",0.352501512373283
"928","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y020_024",0.213757906732396
"929","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y020_024",0.10019993889223
"930","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y020_024",0.686042154375374
"931","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y025_029",0.146837002954267
"932","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y025_029",0.217155340738389
"933","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y025_029",0.636007656307344
"934","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y030_034",0.146109706636451
"935","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y030_034",0.302010780579525
"936","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y030_034",0.551879512784024
"937","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y035_039",0.150588344353831
"938","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y035_039",0.389713619540938
"939","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y035_039",0.459698036105232
"940","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y040_044",0.195964526820564
"941","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y040_044",0.446838873894001
"942","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y040_044",0.357196599285435
"943","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y045_049",0.278776707313592
"944","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y045_049",0.431924020408032
"945","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC38","Ngaka Modiri Molema DM",55,"2012","Y045_049",0.289299272278376
"946","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y015_019",0.597008410858615
"947","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y015_019",0.0167605527528592
"948","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y015_019",0.386231036388526
"949","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y020_024",0.195521383352749
"950","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y020_024",0.0860298566576707
"951","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y020_024",0.71844875998958
"952","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y025_029",0.136185354650764
"953","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y025_029",0.188658337532191
"954","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y025_029",0.675156307817045
"955","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y030_034",0.137759765982549
"956","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y030_034",0.266315396086066
"957","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y030_034",0.595924837931385
"958","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y035_039",0.144636987542021
"959","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y035_039",0.349510437072844
"960","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y035_039",0.505852575385135
"961","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y040_044",0.191513383469872
"962","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y040_044",0.407726061325044
"963","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y040_044",0.400760555205085
"964","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y045_049",0.27454977837383
"965","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y045_049",0.397701864410938
"966","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC39","Ruth Segomotsi Mompati DM",56,"2012","Y045_049",0.327748357215231
"967","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y015_019",0.617767979964325
"968","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y015_019",0.0266738104213552
"969","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y015_019",0.35555820961432
"970","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y020_024",0.201138472341842
"971","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y020_024",0.136726468885431
"972","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y020_024",0.662135058772727
"973","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y025_029",0.131825832626418
"974","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y025_029",0.282632811387285
"975","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y025_029",0.585541355986297
"976","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y030_034",0.127049996607046
"977","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y030_034",0.380729841112641
"978","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y030_034",0.492220162280314
"979","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y035_039",0.126887307199022
"980","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y035_039",0.475972113196196
"981","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y035_039",0.397140579604782
"982","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y040_044",0.161935110292499
"983","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y040_044",0.535340470603093
"984","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC40","Dr K Kaunda DM",57,"2012","Y040_044",0.302724419104407
